symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
ACU,,,3513,,,close,0.083,0.0038200000000000005,21.82,1536955200061,Acme United Corporation.,21.82,1536955800003,0.4,0.018330000000000003,22.22,1535141331312,22.3,,,,,,,,,,21.82,Close,"September 14, 2018",1536955200061,5249,21.5,73622011,21.71,1536933070987,16.04,21.737,NYSE American,Consumer Defensive,26.3644,18.51,-0.031879449349914005
ACV,,,41615,,,close,-0.02,-0.0008100000000000001,24.82,1536955322012,AllianzGI Diversified Income & Convertible Fund of Beneficial Interest,24.68,1536955322012,0.33,0.013300000000000001,25.15,1536696023125,24.88,,,,,,,,,,24.82,Close,"September 14, 2018",1536955322012,27543,24.68,255491074,24.79,1536931801007,,24.84,New York Stock Exchange,Financial Services,25.31,20.34,0.199784008639246
ACWF,,,21348,,,close,0.1199,0.00394,30.5499,1536955200234,iShares Edge MSCI Multifactor Global,30.483,1536955800000,-0.2499,-0.008180000000000002,30.3,1536870333100,30.56,,,,,,,,,,30.5499,Close,"September 14, 2018",1536955200234,8674,30.406,70264770,30.52,1536931800074,,30.43,NYSE Arca,,34.07,28.6856,0.000739138606108
ACWI,,,1914452,,,close,0.06,0.0008200000000000001,73.48,1536955200545,iShares MSCI ACWI Index Fund,73.48,1536955200545,0,0,73.48,1536956450600,73.66,,,,,,,,,,73.48,Close,"September 14, 2018",1536955200545,3030381,73.28,8846992000,73.51,1536931800784,,73.42,NASDAQ Global Market,,77.54,68.14,0.021738548817357
ACWV,,,267250,,,close,0.02,0.00023,87.46,1536955200000,iShares Edge MSCI Min Vol Global,87.4,1536955200500,0,0,87.46,1536955281976,87.55,,,,,,,,,,87.46,Close,"September 14, 2018",1536955200000,78301,87.3,3358464000,87.49,1536931800001,,87.44,Cboe Global Markets EDGX,,88.22,79.94,0.04648234467710401
ACWX,,,650187,,,close,0.02,0.00043000000000000004,46.84,1536955200174,iShares MSCI ACWI ex US Index Fund,46.86,1536955200202,-0.02,-0.00043000000000000004,46.82,1536869036962,47.02,,,,,,,,,,46.84,Close,"September 14, 2018",1536955200174,1694537,46.71,2969656000,46.9,1536931800516,,46.82,NASDAQ Global Market,,53.74,45.77,-0.057954578735654
ACXM,,,604021,,,close,0.86,0.01804,48.53,1536955200498,Acxiom Corporation,48.53,1536955200498,0,0,48.53,1536956897918,49.402,,,,,,,,,,48.53,Close,"September 14, 2018",1536955200498,1138456,47.65,3759720528,47.76,1536931800597,202.21,47.67,Nasdaq Global Select,Technology,49.4021,18.6,0.746932055575347
ACY,,,3240,,,close,-0.5818,-0.035300000000000005,15.9,1536955200078,AeroCentury Corp.,15.9,1536955800002,0.45,0.028300000000000002,16.35,1536931800213,16.4,,,,,,,,,,15.9,Close,"September 14, 2018",1536955200078,3629,15.7,22525514,16.35,1536931800022,18.28,16.4818,NYSE American,Industrials,17.345,12.05,0.006953890425685
ADAP,,,429759,,,close,0.05,0.004540000000000001,11.07,1536955200317,Adaptimmune Therapeutics plc,11.07,1536955200317,0.23,0.020780000000000003,11.3,1536957056492,11.4,,,,,,,,,,11.07,Close,"September 14, 2018",1536955200317,398143,10.95,1156225589,11.01,1536931800267,-10.96,11.02,Nasdaq Global Select,Healthcare,14.625,6.6,0.563694929577464
ADBE,,,2701542,,,close,6.17,0.02298,274.69,1536955200552,Adobe Systems Incorporated,274.69,1536955200552,0.56,0.00204,275.25,1536958427249,277.61,,,,,,,,,,274.69,Close,"September 14, 2018",1536955200552,6158644,268,134505434977,269,1536931800740,59.59,268.52,Nasdaq Global Select,Technology,277.61,143.95,0.568787540799099
ADC,,,221327,,,close,-0.45,-0.0081,55.13,1536955324015,Agree Realty Corporation,55.13,1536955324015,0,0,55.13,1536956897572,55.46,,,,,,,,,,55.13,Close,"September 14, 2018",1536955324015,189871,54.51,1932691418,55.46,1536931801004,19.55,55.58,New York Stock Exchange,Real Estate,57.49,43.74,0.08673325290389901
ADES,,,51782,,,close,0,0,11.37,1536955200362,Advanced Emissions Solutions Inc.,11.37,1536955200362,0,0,11.37,1536956897585,11.39,,,,,,,,,,11.37,Close,"September 14, 2018",1536955200362,33216,11.32,228677340,11.35,1536931800699,5.68,11.37,NASDAQ Global Market,Industrials,12.2,7,0.28573367106929604
ADI,,,2818961,,,close,0.13,0.00141,92.53,1536955200564,Analog Devices Inc.,92.53,1536955200564,0.22,0.00238,92.75,1536958332084,93.43,,,,,,,,,,92.53,Close,"September 14, 2018",1536955200564,2823553,92.09,34390621954,92.55,1536931800318,16.58,92.4,Nasdaq Global Select,Technology,103.59,80.95,0.041515842825203
ADIL,,,16967,,,close,-0.19,-0.06463,2.75,1536955200193,Adial Pharmaceuticals Inc,2.75,1536955200193,0.49,0.17818,3.24,1536758629816,2.95,,,,,,,,,,2.75,Close,"September 14, 2018",1536955200193,6315,2.73,17980116,2.9,1536931800679,,2.94,NASDAQ Capital Market,Healthcare,4.3995,2.51,-0.38561765432098705
ADILW,,,7856,,,close,-0.0015,-0.0037400000000000003,0.4,1536955200297,Adial Pharmaceuticals Inc Warrant,0.4,1536955200297,,,,,0.4001,,,,,,,,,,0.4,Close,"September 14, 2018",1536955200297,3151,0.4,0,0.4001,1536931800231,,0.4015,NASDAQ Capital Market,,0.75,0.30000000000000004,-0.38835538461538405
ADM,,,3261750,,,close,0.04,0.0008,50.04,1536955211145,Archer-Daniels-Midland Company,50.04,1536955211145,0,0,50.04,1536957809228,50.115,,,,,,,,,,50.04,Close,"September 14, 2018",1536955211145,1973573,49.87,28009259396,50.04,1536931801007,16.85,50,New York Stock Exchange,Consumer Defensive,51.11,38.65,0.276868362990957
ADMA,,,212214,,,close,-0.08,-0.012620000000000001,6.26,1536955200169,ADMA Biologics Inc,6.26,1536955200169,0,0,6.26,1536958332746,6.49,,,,,,,,,,6.26,Close,"September 14, 2018",1536955200169,128239,6.24,290147958,6.34,1536931800637,-17.89,6.34,NASDAQ Capital Market,Healthcare,6.96,2.01,0.8843496969696971
ADMP,,,968226,,,close,-0.1,-0.03175,3.05,1536955200351,Adamis Pharmaceuticals Corporation,3.05,1536955200351,-0.05,-0.016390000000000002,3,1536958395788,3.133,,,,,,,,,,3.05,Close,"September 14, 2018",1536955200351,310840,3,144238642,3.1,1536931800517,-4.01,3.15,NASDAQ Capital Market,Healthcare,5.85,2.2,-0.36142032967032905
ADMS,,,552841,,,close,-0.30000000000000004,-0.01353,21.88,1536955200289,Adamas Pharmaceuticals Inc.,21.88,1536955200289,0,0,21.88,1536956897626,22.546,,,,,,,,,,21.88,Close,"September 14, 2018",1536955200289,395227,21.72,594927112,22.11,1536931800347,-4.45,22.18,NASDAQ Global Market,Healthcare,44,17.68,-0.39978525946704
ADNT,,,2151673,,,close,0.86,0.020380000000000002,43.06,1536955299012,Adient plc,43.06,1536955299012,0.62,0.014400000000000001,43.68,1536955959450,43.4,,,,,,,,,,43.06,Close,"September 14, 2018",1536955299012,1794223,42.56,4020589622,42.58,1536931801004,5.54,42.2,New York Stock Exchange,Consumer Cyclical,86.42,40.08,-0.42933808594928
ADOM,,,577856,,,close,0.08170000000000001,0.14726,0.6365000000000001,1536955200434,ADOMANI Inc.,0.6336,1536955200434,-0.0035,-0.0055000000000000005,0.633,1536958640196,0.66,,,,,,,,,,0.6365000000000001,Close,"September 14, 2018",1536955200434,574345,0.5777,46148399,0.5829,1536931800549,,0.5548000000000001,NASDAQ Capital Market,Consumer Cyclical,8.48,0.4479,-0.723632494929006
ADP,,,1830003,,,close,0.54,0.00368,147.46,1536955200443,Automatic Data Processing Inc.,147.46,1536955200443,0,0,147.46,1536957685000,147.94,,,,,,,,,,147.46,Close,"September 14, 2018",1536955200443,1031409,146.62,64599683200,147,1536931800367,38.2,146.92,Nasdaq Global Select,Industrials,147.94,106.25,0.29455719421109905
ADRA,,,575,,,close,-0.0375,-0.00116,32.2125,1536955200510,Invesco BLDRS Asia 50 ADR Index Fund,32.23,1536955200510,0.7875000000000001,0.024450000000000003,33,1530909362457,32.44,,,,,,,,,,32.2125,Close,"September 14, 2018",1536955200510,626,32.212,19327500,32.38,1536931800750,,32.25,NASDAQ Global Market,,37.7023,31.6455,-0.077244462443926
ADRD,,,16711,,,close,-0.0198,-0.0009000000000000001,22.08,1536955200165,Invesco BLDRS Developed Markets 100 ADR Index Fund,22.06,1536955200165,1.33,0.06024,23.41,1528747259579,22.09,,,,,,,,,,22.08,Close,"September 14, 2018",1536955200165,27974,22.06,58512000,22.09,1536946126370,,22.0998,NASDAQ Global Market,,25.3105,21.58,-0.053610158482276
ADRE,,,13578,,,close,0.12660000000000002,0.00316,40.1966,1536955200433,Invesco BLDRS Emerging Markets 50 ADR Index Fund,40.3,1536955200433,0.0034000000000000002,8e-05,40.2,1536931681625,40.34,,,,,,,,,,40.1966,Close,"September 14, 2018",1536955200433,4064,40.1,142697930,40.3,1536931800150,,40.07,NASDAQ Global Market,,48.92,38.82,-0.08731177282498001
ADRO,,,293313,,,close,0.275,0.04247,6.75,1536955200171,Aduro Biotech Inc.,6.75,1536955200171,0,0,6.75,1536956897650,6.75,,,,,,,,,,6.75,Close,"September 14, 2018",1536955200171,246009,6.45,533653407,6.5,1536931800525,-5.31,6.475,Nasdaq Global Select,Healthcare,11.55,5.1,-0.069372105263157
ADRU,,,2056,,,close,0.01,0.00047000000000000004,21.46,1536782400484,Invesco BLDRS Europe Select ADR Index Fund,21.46,1536955200132,0.54,0.025160000000000002,22,1533905970393,21.46,,,,,,,,,,21.46,Close,"September 12, 2018",1536782400484,2325,21.46,16095000,21.2,1536759000515,,21.45,NASDAQ Global Market,,24.65,21.011,-0.05226519402154901
ADS,,,347023,,,close,-1.88,-0.007730000000000001,241.48,1536955321098,Alliance Data Systems Corporation,241.48,1536955321098,0,0,241.48,1536957808971,244.2,,,,,,,,,,241.48,Close,"September 14, 2018",1536955321098,350447,239.41,13267778355,243.36,1536931801005,11.98,243.36,New York Stock Exchange,Financial Services,278.33,192.02,-0.054795072496138006
ADSK,,,1930984,,,close,-0.03,-0.0002,151.35,1536955200386,Autodesk Inc.,151.35,1536955200386,0.499,0.0033,151.849,1536955865843,153.21,,,,,,,,,,151.35,Close,"September 14, 2018",1536955200386,1492758,150.54,33087627405,151.33,1536931800393,-84.08,151.38,Nasdaq Global Select,Technology,159.94,101.55,0.41270141896938
ADSW,,,386441,,,close,0.16,0.00591,27.25,1536955321101,Advanced Disposal Services Inc.,27.25,1536955321101,0,0,27.25,1536956897744,27.31,,,,,,,,,,27.25,Close,"September 14, 2018",1536955321101,239782,26.9,2414001745,27.06,1536931801005,47.81,27.09,New York Stock Exchange,Industrials,27.93,21.5,0.167956908315565
ADT,,,2844968,,,close,-0.03,-0.0034900000000000005,8.56,1536955322036,ADT Inc.,8.56,1536955322036,0,0,8.56,1536958073753,8.65,,,,,,,,,,8.56,Close,"September 14, 2018",1536955322036,1301937,8.54,6563547528,8.55,1536931801004,-38.91,8.59,New York Stock Exchange,Industrials,13.02,6.93,-0.307000113749165
ADTN,,,226451,,,close,-0.05,-0.00266,18.75,1536955200538,ADTRAN Inc.,18.75,1536955200538,0,0,18.75,1536957808322,18.975,,,,,,,,,,18.75,Close,"September 14, 2018",1536955200538,227883,18.65,895109438,18.75,1536931800180,-312.5,18.8,Nasdaq Global Select,Technology,25.1,13.95,-0.048796471162797006
ADUS,,,206097,,,close,0.8,0.0117,69.15,1536955200386,Addus HomeCare Corporation,69.15,1536955200386,0,0,69.15,1536956897810,69.45,,,,,,,,,,69.15,Close,"September 14, 2018",1536955200386,150409,67.545,808871407,68.7,1536931800280,43.49,68.35,Nasdaq Global Select,Healthcare,71.7791,30.95,0.9405702928870291
ADVM,,,493625,,,close,0,0,6.15,1536955200373,Adverum Biotechnologies Inc.,6.15,1536955200373,0,0,6.15,1536956897851,6.275,,,,,,,,,,6.15,Close,"September 14, 2018",1536955200373,382482,5.9,385568555,6,1536931800140,-4.96,6.15,NASDAQ Global Market,Healthcare,8.59,2.85,0.684931506849315
ADX,,,128815,,,close,0.01,0.0006000000000000001,16.55,1536955282629,Adams Diversified Equity Fund Inc.,16.55,1536955282629,-0.15,-0.00906,16.4,1536930060702,16.568,,,,,,,,,,16.55,Close,"September 14, 2018",1536955282629,97179,16.53,1673291557,16.54,1536931801003,,16.54,New York Stock Exchange,Financial Services,16.59,14.3,0.107312495486217
ADXS,,,1006137,,,close,0.016,0.02025,0.806,1536955200253,Advaxis Inc.,0.806,1536955200253,-0.007,-0.00868,0.799,1536931789583,0.8355,,,,,,,,,,0.806,Close,"September 14, 2018",1536955200253,1754471,0.792,56013090,0.803,1536931800292,-0.38,0.79,Nasdaq Global Select,Healthcare,5.2,0.775,-0.7197500000000001
ADXSW,,,13967,,,close,-0.005,-0.14286000000000001,0.03,1536955200294,Advaxis Inc. Warrants,0.03,1536955200294,,,,,0.03,,,,,,,,,,0.03,Close,"September 14, 2018",1536955200294,5393,0.021,0,0.02,1536931800620,,0.035,NASDAQ Capital Market,Healthcare,2.91,0.007,-1.113733786407767
AE,,,5480,,,close,-0.5,-0.010920000000000001,45.3,1536955200018,Adams Resources & Energy Inc.,45.3,1536955800003,0,0,45.3,1536956898052,46.07,,,,,,,,,,45.3,Close,"September 14, 2018",1536955200018,3716,44.3,191057099,45.7,1536931800024,,45.8,NYSE American,Energy,50.585,35.58,0.034106091048763006
AEB,,,9838,,,close,-0.06760000000000001,-0.0027300000000000002,24.68,1536955322150,AEGON N.V. Perp. Cap. Secs. Floating Rate (Netherlands),24.68,1536955322150,,,,,24.75,,,,,,,,,,24.68,Close,"September 14, 2018",1536955322150,2708,24.67,0,24.54,1536672610042,,24.7476,New York Stock Exchange,Financial Services,25.49,23.55,0.014578255118486
AED,,,20335,,,close,0.11,0.00427,25.86,1536955322087,AEGON N.V. Perp. Cap. Securities (Netherlands),25.86,1536955322087,-0.13,-0.005030000000000001,25.73,1536350497712,25.86,,,,,,,,,,25.86,Close,"September 14, 2018",1536955322087,24131,25.74,0,25.83,1536845410051,,25.75,New York Stock Exchange,Financial Services,26.83,24.55,0.008151987577639
AEE,,,1413991,,,close,-0.30000000000000004,-0.00457,65.41,1536955351161,Ameren Corporation,65.41,1536955351161,0,0,65.41,1536955756493,65.45,,,,,,,,,,65.41,Close,"September 14, 2018",1536955351161,1908282,64.58,15962655092,65.32,1536931812231,20.31,65.71,New York Stock Exchange,Utilities,66.11,51.89,0.14246473721313102
AEF,,,121437,,,close,0.04,0.006050000000000001,6.65,1536955200099,Aberdeen Emerging Markets Equity Income Fund Inc.,6.65,1536955800001,0.16,0.02406,6.8100000000000005,1534882396819,6.69,,,,,,,,,,6.65,Close,"September 14, 2018",1536955200099,164075,6.59,402318536,6.61,1536931800035,,6.61,NYSE American,Financial Services,9.64,6.5,-0.161294894509484
AEG,,,1286572,,,close,-0.04,-0.00659,6.03,1536955462383,AEGON N.V.,6.03,1536955462383,0,0,6.03,1536957808996,6.06,,,,,,,,,,6.03,Close,"September 14, 2018",1536955462383,2616958,6.01,12326762726,6.04,1536931872275,9,6.07,New York Stock Exchange,Financial Services,7.48,5.5,-0.005195021921084
AEGN,,,71033,,,close,0.37,0.015370000000000002,24.44,1536955200370,Aegion Corp,24.44,1536955200370,0,0,24.44,1536956897882,24.56,,,,,,,,,,24.44,Close,"September 14, 2018",1536955200370,74746,23.96,789683357,24.07,1536931800208,24.69,24.07,Nasdaq Global Select,Industrials,28.19,19.81,-0.022425275590551002
AEH,,,36116,,,close,0.08,0.0031200000000000004,25.72,1536955322087,AEGON N.V. Perp. Cap Secs.,25.72,1536955322087,-0.12,-0.0046700000000000005,25.6,1536758330884,25.72,,,,,,,,,,25.72,Close,"September 14, 2018",1536955322087,74243,25.64,0,25.64,1536931810058,,25.64,New York Stock Exchange,Financial Services,26.52,25.4,0.0027313486202870003
AEHR,,,42381,,,close,-0.08,-0.0339,2.2800000000000002,1536955200440,Aehr Test Systems,2.2800000000000002,1536955200440,0.27,0.11842000000000001,2.55,1535547544286,2.37,,,,,,,,,,2.2800000000000002,Close,"September 14, 2018",1536955200440,56684,2.2800000000000002,50661643,2.31,1536931800766,-8.14,2.36,NASDAQ Capital Market,Technology,4.1,2.12,-0.219614285714285
AEIS,,,408387,,,close,0.53,0.009970000000000001,53.69,1536955200266,Advanced Energy Industries Inc.,53.69,1536955200266,0,0,53.69,1536956897945,53.89,,,,,,,,,,53.69,Close,"September 14, 2018",1536955200266,328620,53.12,2100007359,53.46,1536931800761,11.45,53.16,Nasdaq Global Select,Technology,95,51.94,-0.21651033424578503
AEL,,,379796,,,close,0.56,0.015680000000000003,36.27,1536955323094,American Equity Investment Life Holding Company,36.27,1536955323094,0,0,36.27,1536956897969,36.57,,,,,,,,,,36.27,Close,"September 14, 2018",1536955323094,556498,35.65,3274457160,35.81,1536931801003,10.13,35.71,New York Stock Exchange,Financial Services,38.565,27.06,0.192513225178455
AEM,,,1597046,,,close,-0.23,-0.006860000000000001,33.3,1536955351096,Agnico Eagle Mines Limited,33.3,1536955351096,0,0,33.3,1536955353151,33.64,,,,,,,,,,33.3,Close,"September 14, 2018",1536955351096,1424302,32.97,7800711580,33.51,1536931801019,51.23,33.53,New York Stock Exchange,Basic Materials,49.8,32.18,-0.28826301206509203
AEMD,,,90683,,,close,0.01,0.01,1.01,1536955200215,Aethlon Medical Inc.,1.01,1536955200215,-0.02,-0.0198,0.99,1536929943553,1.03,,,,,,,,,,1.01,Close,"September 14, 2018",1536955200215,54894,1.01,17976230,1.01,1536931800153,-1.4,1,NASDAQ Capital Market,Technology,2.12,0.7906000000000001,-0.11931034482758601
AEO,,,4253220,,,close,-0.11,-0.00444,24.67,1536955406463,American Eagle Outfitters Inc.,24.67,1536955406463,0,0,24.67,1536956898006,24.89,,,,,,,,,,24.67,Close,"September 14, 2018",1536955406463,2792992,24.42,4375617912,24.77,1536931800002,21.45,24.78,New York Stock Exchange,Consumer Cyclical,29.88,12.51,0.298231876650121
AEP,,,2136401,,,close,-0.37,-0.005070000000000001,72.6,1536955400773,American Electric Power Company Inc.,72.6,1536955400773,0.15,0.0020700000000000002,72.75,1536956593000,72.77,,,,,,,,,,72.6,Close,"September 14, 2018",1536955400773,1845137,71.87,35787012611,72.77,1536931801057,18.52,72.97,New York Stock Exchange,Utilities,78.07,62.705,0.025723171208214
AER,,,961765,,,close,0.23,0.004050000000000001,57.05,1536955322006,Aercap Holdings N.V.,57.05,1536955322006,0,0,57.05,1536957808177,57.27,,,,,,,,,,57.05,Close,"September 14, 2018",1536955322006,826942,56.7,8468073383,56.85,1536931801004,8.5,56.82,New York Stock Exchange,Industrials,58.3,48.29,0.088032519475584
AERI,,,405032,,,close,-0.30000000000000004,-0.005050000000000001,59.15,1536955200367,Aerie Pharmaceuticals Inc.,59.15,1536955200367,0,0,59.15,1536956898030,60.35,,,,,,,,,,59.15,Close,"September 14, 2018",1536955200367,195243,58.9,2674896265,59.4,1536931800696,-12.53,59.45,NASDAQ Global Market,Healthcare,74.75,47.05,-0.026555376344086
AES,,,6362253,,,close,0.1,0.007430000000000001,13.55,1536955299329,The AES Corporation,13.55,1536955299329,0,0,13.55,1536957809299,13.64,,,,,,,,,,13.55,Close,"September 14, 2018",1536955299329,6853270,13.39,8965810964,13.4,1536931801004,11.29,13.45,New York Stock Exchange,Utilities,14.11,9.865,0.29278923656301503
AET,,,1808464,,,close,-0.28,-0.0013800000000000002,202.75,1536955367836,Aetna Inc.,202.75,1536955367836,-0.75,-0.0037,202,1536958541392,203.86,,,,,,,,,,202.75,Close,"September 14, 2018",1536955367836,1867872,202.75,66380350000,203.34,1536931908473,19.65,203.03,New York Stock Exchange,Healthcare,204.2,149.69,0.130020363945409
AETI,,,112893,,,close,-0.031,-0.03563,0.839,1536955200212,American Electric Technologies Inc.,0.839,1536955200212,0.021,0.025030000000000004,0.86,1536958265988,0.88,,,,,,,,,,0.839,Close,"September 14, 2018",1536955200212,81570,0.8310000000000001,7480641,0.87,1536931800696,,0.87,NASDAQ Capital Market,Industrials,2.5300000000000002,0.6162000000000001,-0.5271451515151511
AEY,,,14904,,,close,-0.04,-0.027780000000000003,1.4,1536955200234,ADDvantage Technologies Group Inc.,1.4,1536955200234,0.02,0.01429,1.42,1536696000188,1.437,,,,,,,,,,1.4,Close,"September 14, 2018",1536955200234,8015,1.4,14428603,1.43,1536931800322,,1.44,NASDAQ Global Market,Technology,2.33,1.21,-0.075399047619047
AEYE,,,5809,,,close,0.4219,0.048830000000000005,9.062,1536955200343,AudioEye Inc.,9.12,1536955200343,0.188,0.02075,9.25,1536844050051,9.5,,,,,,,,,,9.062,Close,"September 14, 2018",1536955200343,17792,8.62,67781721,8.95,1536931800753,,8.6401,NASDAQ Capital Market,Technology,10.24,2.375,1.384397010309278
AEZS,,,66032,,,close,-0.04,-0.024390000000000002,1.6,1536955200343,Aeterna Zentaris Inc.,1.6,1536955200343,0.05,0.03125,1.65,1536845061091,1.69,,,,,,,,,,1.6,Close,"September 14, 2018",1536955200343,58399,1.6,26305216,1.6,1536931800542,53.33,1.6400000000000001,NASDAQ Capital Market,Healthcare,3.25,1.12,-0.34928451476793204
AFB,,,64668,,,close,-0.1,-0.00799,12.41,1536955321035,AllianceBernstein National Municipal Income Fund Inc,12.41,1536955321035,0.48,0.038680000000000006,12.89,1535720591503,12.53,,,,,,,,,,12.41,Close,"September 14, 2018",1536955321035,93483,12.4,356724656,12.48,1536931801003,,12.51,New York Stock Exchange,Financial Services,14.13,12.32,-0.050295258446389005
