symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
TIS,130809,close,0.01,0.00195,5.15,1.5259E+12,Orchids Paper Products Company,5.15,1.5259E+12,5.34,0,0,0,0,1.52589E+12,0.00669,5.17,100,800,5.15,Close,09-May-18,1.5259E+12,119581,5.12,54952292,5.14,1.52587E+12,-19.07,5.14,NYSE American,Consumer Defensive,18,5.05,-0.606732976
TISA,25081,close,-0.0175,-0.01624,1.06,1.5259E+12,Top Image Systems Ltd.,1.06,1.5259E+12,1.075,0,0,0,0,0,0,0,0,0,1.06,Close,09-May-18,1.5259E+12,2800,1.051,19008164,1.06,1.5259E+12,-3.79,1.0775,NASDAQ Capital Market,Technology,1.75,0.95,-0.079059829
TISI,422183,close,0.95,0.0522,19.15,1.5259E+12,Team Inc.,19.15,1.5259E+12,19.8,0,0,0,0,1.5259E+12,0.04772,19.15,100,38042,19.15,Close,09-May-18,1.5259E+12,797192,16.8,574255493,17.55,1.52587E+12,-45.6,18.2,New York Stock Exchange,Industrials,30.2,10.45,0.205298013
TITN,232847,close,0.04,0.00205,19.54,1.5259E+12,Titan Machinery Inc.,19.54,1.5259E+12,19.82,0,0,0,0,1.52589E+12,0.01319,19.62,27,2504,19.54,Close,09-May-18,1.5259E+12,189841,19.315,431445408,19.55,1.52587E+12,-31.02,19.5,Nasdaq Global Select,Industrials,25.0912,11.68,-0.10013844
TIVO,842637,close,0.05,0.00365,13.75,1.5259E+12,TiVo Corporation,13.834,1.5259E+12,14.05,0,0,0,0,1.5259E+12,0.0869,13.775,100,73605,13.75,Close,09-May-18,1.5259E+12,847008,13.7,1690788605,13.7,1.52587E+12,21.83,13.7,Nasdaq Global Select,Technology,20.175,12.75,-0.081430822
TJX,3406207,close,1.31,0.01586,83.89,1.5259E+12,TJX Companies Inc. (The),83.99,1.5259E+12,83.95,0,0,0,0,1.5259E+12,0.02779,83.9,3,66147,83.89,Close,09-May-18,1.5259E+12,2380245,82.37,52592985474,82.59,1.52587E+12,23.3,82.58,New York Stock Exchange,Consumer Cyclical,87.24,66.44,0.081275009
TK,680025,close,0,0,9.04,1.5259E+12,Teekay Corporation,9.098,1.5259E+12,9.23,0,0,0,0,1.5259E+12,0.01568,9.05,100,8216,9.04,Close,09-May-18,1.5259E+12,523980,9.01,906319266,9.1,1.52587E+12,-6.6,9.04,New York Stock Exchange,Energy,10.9,5.14,-0.067445171
TKAT,1107,close,0.1048,0.04731,2.32,1.5259E+12,Takung Art Co. Ltd.,2.32,1.5259E+12,2.345,0,0,0,0,0,0,0,0,0,2.32,Close,09-May-18,1.5259E+12,749,2.32,26004606,2.35,1.52588E+12,,2.2152,NYSE American,Consumer Cyclical,8,1.88,-0.23349481
TKC,438189,close,0.25,0.03374,7.66,1.5259E+12,Turkcell Iletisim Hizmetleri AS,7.66,1.5259E+12,7.725,0,0,0,0,1.5259E+12,0.01108,7.67,100,5997,7.66,Close,09-May-18,1.5259E+12,541245,7.62,6740800000,7.69,1.52587E+12,9.82,7.41,New York Stock Exchange,Communication Services,11.29,7.34,-0.286127168
TKR,829050,close,-0.1,-0.00208,48.05,1.5259E+12,Timken Company (The),48.05,1.5259E+12,48.525,0,0,0,0,1.5259E+12,0.03517,48.05,100,17411,48.05,Close,09-May-18,1.5259E+12,495053,47.75,3728535418,48.2,1.52587E+12,15.6,48.15,New York Stock Exchange,Industrials,55.65,41.85,-0.055782377
TLDH,5322,close,-0.064,-0.0022,29.069,1.5259E+12,FlexShares Currency Hedged Morningstar DM ex-US Factor Tilt Index Fund,29.069,1.5259E+12,29.069,0,0,0,0,0,0,0,0,0,29.069,Close,09-May-18,1.5259E+12,200,29.03,9447454,29.03,1.52588E+12,,29.133,NYSE Arca,,30.34,26.89,-0.00015444
TLEH,5363,close,0.015,0.00049,30.814,1.5259E+12,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,30.814,1.5259E+12,30.814,0,0,0,0,0,0,0,0,0,30.814,Close,09-May-18,1.5259E+12,1042,30.736,35436131,30.76,1.52581E+12,,30.799,NYSE Arca,,33.1358,27.44,-0.005103854
TLF,11513,close,0.05,0.00676,7.45,1.5259E+12,Tandy Leather Factory Inc.,7.45,1.5259E+12,7.6,0,0,0,0,1.5259E+12,0.02895,7.4,100,600,7.45,Close,09-May-18,1.5259E+12,20725,7.3,68392565,7.4,1.52587E+12,14.06,7.4,NASDAQ Global Market,Consumer Cyclical,9.05,6.7935,-0.026315789
TLGT,724254,close,-0.08,-0.02685,2.9,1.5259E+12,Teligent Inc.,2.91,1.5259E+12,2.98,0,0,0,0,1.5259E+12,0.04047,2.905,100,17473,2.9,Close,09-May-18,1.5259E+12,431752,2.82,155140978,2.95,1.52587E+12,-20.71,2.98,Nasdaq Global Select,Healthcare,9.54,2.43,-0.225974026
TLH,34173,close,-0.512,-0.00395,129.008,1.5259E+12,iShares 10-20 Year Treasury Bond,129.008,1.5259E+12,129.18,0,0,0,0,0,0,0,0,0,129.008,Close,09-May-18,1.5259E+12,6201,129.008,528932800,129.05,1.52587E+12,,129.52,NYSE Arca,,140.099,128.51,-0.037129826
TLI,24832,close,0,0,10.49,1.5259E+12,Western Asset Corporate Loan Fund Inc,10.49,1.5259E+12,10.51,0,0,0,0,0,0,0,0,0,10.49,Close,09-May-18,1.5259E+12,18289,10.48,104259711,10.51,1.52587E+12,,10.49,New York Stock Exchange,Financial Services,11.7,10.3,0.009770419
TLK,455388,close,0.97,0.03734,26.95,1.5259E+12,PT Telekomunikasi Indonesia Tbk,26.928,1.5259E+12,27.22,0,0,0,0,1.5259E+12,0.0405,26.95,74,27003,26.95,Close,09-May-18,1.5259E+12,666741,26.4,26697267374,26.42,1.52587E+12,,25.98,New York Stock Exchange,Communication Services,36.19,25.76,-0.199630314
TLND,260934,close,1.09,0.01953,56.9,1.5259E+12,Talend S.A.,57.032,1.5259E+12,57.9,0,0,0,0,1.5259E+12,0.02309,56.9,100,10016,56.9,Close,09-May-18,1.5259E+12,433781,55.86,1678609517,55.86,1.52587E+12,-58.66,55.81,NASDAQ Global Market,Technology,58.17,30.07,0.503502155
TLP,28776,close,0.51,0.01385,37.34,1.5259E+12,TransMontaigne Partners L.P. Transmontaigne Partners L.P. representing limited partner interests,37.34,1.5259E+12,38.2,0,0,0,0,0,0,0,0,0,37.34,Close,09-May-18,1.5259E+12,25087,37.14,604926110,38.2,1.52587E+12,16.97,36.83,New York Stock Exchange,Energy,47.45,33.975,-0.059408216
TLRA,182279,close,-0.01,-0.00243,4.11,1.5259E+12,Telaria Inc.,4.11,1.5259E+12,4.2,0,0,0,0,1.5259E+12,0.03313,4.12,100,7817,4.11,Close,09-May-18,1.5259E+12,235949,3.99,214225468,4.13,1.52587E+12,,4.12,New York Stock Exchange,Technology,5.299,3.42,-0.004830918
TLRD,836740,close,0.19,0.00604,31.63,1.5259E+12,Tailored Brands Inc.,31.48,1.5259E+12,31.66,0,0,0,0,1.5259E+12,0.03725,31.625,100,14954,31.63,Close,09-May-18,1.5259E+12,401450,31.01,1559133035,31.45,1.52587E+12,18.07,31.44,New York Stock Exchange,Consumer Cyclical,31.76,9.4,0.389158905
TLT,7062883,close,-0.71,-0.00598,117.98,1.5259E+12,iShares 20+ Year Treasury Bond ETF,118.02,1.5259E+12,118.42,0,0,0,0,1.5259E+12,0.02245,117.98,700,188256,117.98,Close,09-May-18,1.5259E+12,8385568,117.98,7302962000,118.11,1.52587E+12,,118.69,NASDAQ Global Market,,129.565,116.51,-0.046178647
TLTD,22460,close,0.05,0.00073,68.99,1.5259E+12,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,68.99,1.5259E+12,69.22,0,0,0,0,1.52587E+12,0.00502,68.81,100,100,68.99,Close,09-May-18,1.5259E+12,19920,68.81,1117638069,69,1.52587E+12,,68.94,NYSE Arca,,73.71,62.04,-0.010790335
TLTE,33030,close,0.04,0.00068,58.48,1.5259E+12,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,58.48,1.5259E+12,58.65,0,0,0,0,1.5259E+12,0.01194,58.48,100,115,58.48,Close,09-May-18,1.5259E+12,9631,58.31,701760058,58.5,1.52587E+12,,58.44,NYSE Arca,,65.59,51.86,-0.039267713
TLYS,104830,close,-0.11,-0.00987,11.03,1.5259E+12,Tilly's Inc.,11.03,1.5259E+12,11.24,0,0,0,0,1.5259E+12,0.02332,11.02,100,1571,11.03,Close,09-May-18,1.5259E+12,67367,10.89,321478406,11.16,1.52587E+12,22.98,11.14,New York Stock Exchange,Consumer Cyclical,16.57,8.42,-0.179283162
TM,198410,close,5.39,0.04118,136.29,1.5259E+12,Toyota Motor Corporation,136.29,1.5259E+12,136.29,0,0,0,0,1.5259E+12,0.02878,136.225,100,8715,136.29,Close,09-May-18,1.5259E+12,302814,134.96,2.01506E+11,135.2,1.52587E+12,11.96,130.9,New York Stock Exchange,Consumer Cyclical,140.99,103.62,0.019708655
TMF,480270,close,-0.29,-0.01601,17.82,1.5259E+12,Direxion Daily 20-Yr Treasury Bull 3x Shrs,17.82,1.5259E+12,17.99,0,0,0,0,1.52589E+12,9.00E-05,17.92,25,25,17.82,Close,09-May-18,1.5259E+12,277778,17.8,99792000,17.87,1.52587E+12,,18.11,NYSE Arca,,23.46,17.06,-0.151557742
TMFC,53429,close,0.18,0.00924,19.67,1.5259E+12,Motley Fool 100 Index ETF,19.67,1.5259E+12,19.72,0,0,0,0,1.52588E+12,0.00165,19.575,100,100,19.67,Close,09-May-18,1.5259E+12,60606,19.5,0,19.65,1.52587E+12,,19.49,BATS Exchange,,20.2324,17.8,-0.019617706
TMHC,1117955,close,-0.6,-0.02592,22.55,1.5259E+12,Taylor Morrison Home Corporation Class A,22.613,1.5259E+12,23.2,0,0,0,0,1.5259E+12,0.05879,22.55,100,42331,22.55,Close,09-May-18,1.5259E+12,720037,22.27,2529594011,23.2,1.52587E+12,10.79,23.15,New York Stock Exchange,Consumer Cyclical,28.42,19.68,-0.072144289
TMK,585935,close,-0.02,-0.00024,85.02,1.5259E+12,Torchmark Corporation,85.02,1.5259E+12,85.43,0,0,0,0,1.5259E+12,0.02815,84.99,100,7570,85.02,Close,09-May-18,1.5259E+12,268917,84.49,9679637866,85.35,1.52587E+12,16.51,85.04,New York Stock Exchange,Financial Services,93.595,73.99,-0.053946414
TMK-C,0,close,-0.09,-0.00345,25.98,1.5259E+12,,25.98,1.5259E+12,26.08,0,0,0,0,1.52588E+12,0.00836,26.06,100,100,25.98,Close,09-May-18,1.5259E+12,11962,25.98,0,26.08,1.52587E+12,,26.07,,,25.98,0,0.001275118
TMO,1426005,close,0.62,0.00298,208.69,1.5259E+12,Thermo Fisher Scientific Inc,208.512,1.5259E+12,209.53,0,0,0,0,1.5259E+12,0.03122,208.645,76,28843,208.69,Close,09-May-18,1.5259E+12,923863,207.33,83960851564,208.66,1.52587E+12,21.08,208.07,New York Stock Exchange,Healthcare,226.44,169.46,0.079047335
TMP,44790,close,1.18,0.015,79.87,1.5259E+12,Tompkins Financial Corporation,79.87,1.5259E+12,80.18,0,0,0,0,1.52589E+12,0.03393,79.895,500,600,79.87,Close,09-May-18,1.5259E+12,17683,78.95,1221973301,79.25,1.52587E+12,,78.69,NYSE American,Financial Services,90.5,71.271,-0.018584412
TMQ,130098,close,-0.01,-0.0084,1.18,1.5259E+12,Trilogy Metals Inc.,1.18,1.5259E+12,1.19,0,0,0,0,0,0,0,0,0,1.18,Close,09-May-18,1.5259E+12,46711,1.17,154957314,1.18,1.52587E+12,-5.9,1.19,NYSE American,Basic Materials,1.64,0.58,0.008474576
TMSR,7,previousclose,0,0,9.3,1.52123E+12,TMSR Holding Company Limited,8.37,1.52287E+12,8.37,0,0,0,0,0,0,0,0,0,8.37,Previous close,04-Apr-18,1.5228E+12,100,8.37,95207202,9.27,1.52121E+12,,8.37,NASDAQ Capital Market,Industrials,10.5,8.37,-0.130841121
TMST,361984,close,0.09,0.00517,17.5,1.5259E+12,Timken Steel Corporation,17.5,1.5259E+12,17.88,0,0,0,0,1.5259E+12,0.04625,17.47,100,11253,17.5,Close,09-May-18,1.5259E+12,243308,17.45,779261455,17.5,1.52587E+12,-19.23,17.41,New York Stock Exchange,Basic Materials,20.24,12.48,0.08136646
TMUS,5985624,close,0.74,0.01331,56.32,1.5259E+12,T-Mobile US Inc.,56.3,1.5259E+12,56.43,0,0,0,0,1.5259E+12,0.04277,56.33,100,187990,56.32,Close,09-May-18,1.5259E+12,4395371,55.57,47694353541,55.9,1.52587E+12,25.14,55.58,Nasdaq Global Select,Communication Services,68.5,54.6,-0.132104934
TMV,868646,close,0.345,0.01658,21.15,1.5259E+12,Direxion Daily 20-Year Treasury Bear 3X,21.15,1.5259E+12,21.165,0,0,0,0,1.5259E+12,0.0068,21.145,100,6500,21.15,Close,09-May-18,1.5259E+12,955882,20.944,408190537,21.09,1.52587E+12,,20.805,NYSE Arca,,22.46,17.07,0.144389439
TNA,2890786,close,1.22,0.01636,75.79,1.5259E+12,Direxion Small Cap Bull 3X Shares,76,1.5259E+12,76.36,0,0,0,0,1.5259E+12,0.0024,75.78,3,7049,75.79,Close,09-May-18,1.5259E+12,2937083,74,1652222000,74.82,1.52587E+12,,74.57,NYSE Arca,,81.75,48.171,0.031967894
TNAV,55952,close,0.025,0.00478,5.25,1.5259E+12,Telenav Inc.,5.25,1.5259E+12,5.3,0,0,0,0,1.5259E+12,0.01447,5.225,100,794,5.25,Close,09-May-18,1.5259E+12,54872,5.15,233897108,5.25,1.52587E+12,-4.86,5.225,Nasdaq Global Select,Technology,8.75,4.5,-0.041284404
TNC,130559,close,-0.3,-0.00414,72.2,1.5259E+12,Tennant Company,72.2,1.5259E+12,72.65,0,0,0,0,1.5259E+12,0.07286,72.175,23,2919,72.2,Close,09-May-18,1.5259E+12,40063,71.95,1298290797,72.6,1.52587E+12,47.19,72.5,New York Stock Exchange,Industrials,77.2,59,-0.021848531
TNDM,2196007,close,0.1,0.01136,8.9,1.5259E+12,Tandem Diabetes Care Inc.,8.92,1.5259E+12,9.05,0,0,0,0,1.5259E+12,0.02604,8.9,100,38154,8.9,Close,09-May-18,1.5259E+12,1465207,8.35,445603954,8.84,1.52587E+12,-0.91,8.8,NASDAQ Global Market,Healthcare,12.2,2.14,2.464566929
TNET,398764,close,-0.61,-0.01161,51.95,1.5259E+12,TriNet Group Inc.,52.181,1.5259E+12,52.725,0,0,0,0,1.5259E+12,0.03107,51.91,100,9009,51.95,Close,09-May-18,1.5259E+12,289958,51.88,3651765300,52.64,1.52587E+12,25.72,52.56,New York Stock Exchange,Industrials,52.98,30.21,0.209944751
TNK,842838,close,0,0,1.17,1.5259E+12,Teekay Tankers Ltd.,1.17,1.5259E+12,1.19,0,0,0,0,1.5259E+12,0.01878,1.165,100,14800,1.17,Close,09-May-18,1.5259E+12,788072,1.15,313795916,1.17,1.52587E+12,-10.64,1.17,New York Stock Exchange,Industrials,2.2,1.08,-0.13570215
TNP,203435,close,0.1,0.02695,3.81,1.5259E+12,Tsakos Energy Navigation Ltd,3.81,1.5259E+12,3.85,0,0,0,0,1.5259E+12,0.01986,3.805,100,4823,3.81,Close,09-May-18,1.5259E+12,242850,3.71,329215372,3.74,1.52587E+12,95.25,3.71,New York Stock Exchange,Industrials,5.27,3.11,-0.075642814
TNP-B,2022,sip,-0.0015,-6.00E-05,25.13,1.52573E+12,Tsakos Energy Navigation Ltd Red Perp Pfd Ser B% (Bermuda),25.1,1.5259E+12,25.13,0,0,0,0,0,0,0,0,0,25.1,15 minute delayed price,4:00:00 PM,1.5259E+12,176,25.13,0,25.13,1.5257E+12,,25.1015,New York Stock Exchange,Industrials,26.0774,24.8,0.03232506
TNP-C,4348,close,-0.08,-0.00315,25.35,1.5259E+12,Tsakos Energy Navigation Ltd 8.875% Series C Preferred Cumulative Redeemable Perpetual Preferred Shares,25.35,1.5259E+12,25.4,0,0,0,0,0,0,0,0,0,25.35,Close,09-May-18,1.5259E+12,1602,25.331,0,25.99,1.5257E+12,,25.43,New York Stock Exchange,Industrials,26.29,25,0.039329402
TNP-D,9198,sip,0.09,0.00355,25.33,1.52581E+12,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,25.42,1.5259E+12,25.505,0,0,0,0,0,0,0,0,0,25.42,15 minute delayed price,4:00:00 PM,1.5259E+12,11515,25.345,0,24.95,1.5251E+12,,25.33,New York Stock Exchange,Industrials,25.93,24.04,0.04360652
TNP-E,11248,sip,0.05,0.00197,25.43,1.52581E+12,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,25.48,1.5259E+12,25.54,0,0,0,0,1.52588E+12,0.0002,25.44,5,5,25.48,15 minute delayed price,4:00:00 PM,1.5259E+12,25000,25.43,0,25.43,1.52587E+12,,25.43,New York Stock Exchange,Industrials,25.89,24.58,0.030865148
TNTR,582684,close,-0.03,-0.02459,1.19,1.5259E+12,Tintri Inc.,1.19,1.5259E+12,1.25,0,0,0,0,1.5259E+12,0.00758,1.175,100,1700,1.19,Close,09-May-18,1.5259E+12,224274,1.16,37275675,1.25,1.52587E+12,,1.22,NASDAQ Global Market,Technology,7.75,0.9737,-0.771962617
TNXP,80170,close,-0.05,-0.01724,2.85,1.5259E+12,Tonix Pharmaceuticals Holding Corp.,2.85,1.5259E+12,2.95,0,0,0,0,0,0,0,0,0,2.85,Close,09-May-18,1.5259E+12,51097,2.819,23172752,2.91,1.52587E+12,-0.87,2.9,NASDAQ Global Market,Healthcare,5,2.75,-0.216216216
TOCA,106516,close,0.17,0.01895,9.14,1.5259E+12,Tocagen Inc.,9.1,1.5259E+12,9.23,0,0,0,0,1.5259E+12,0.00833,9.165,200,1036,9.14,Close,09-May-18,1.5259E+12,124370,8.89,181996987,8.99,1.52587E+12,-1.6,8.97,Nasdaq Global Select,Healthcare,17.5,8.6,-0.194793537
TOK,8822,close,0.6025,0.00927,65.6,1.5259E+12,iShares MSCI Kokusai,65.6,1.5259E+12,65.6,0,0,0,0,0,0,0,0,0,65.6,Close,09-May-18,1.5259E+12,879,65.19,147600000,65.53,1.52588E+12,,64.9975,NYSE Arca,,69.65,59.08,-0.001421109
TOL,1896824,close,-1.35,-0.03096,42.26,1.5259E+12,Toll Brothers Inc.,42.505,1.5259E+12,43.58,0,0,0,0,1.5259E+12,0.07103,42.25,100,113396,42.26,Close,09-May-18,1.5259E+12,1596452,42.04,6415997720,43.47,1.52587E+12,12.43,43.61,New York Stock Exchange,Consumer Cyclical,52.73,36.55,-0.093720257
TOLZ,7174,close,0.28,0.00681,41.41,1.5259E+12,ProShares DJ Brookfield Global Infrastructure,41.41,1.5259E+12,41.42,0,0,0,0,0,0,0,0,0,41.41,Close,09-May-18,1.5259E+12,1108,41.35,39339541,41.35,1.52589E+12,,41.13,NYSE Arca,,44.5141,39.2972,-0.042254439
TOO,373421,close,0.03,0.01087,2.79,1.5259E+12,Teekay Offshore Partners L.P. representing Limited Partner Interests,2.79,1.5259E+12,2.85,0,0,0,0,1.5259E+12,0.01188,2.78,100,7435,2.79,Close,09-May-18,1.5259E+12,625842,2.77,1144026136,2.77,1.52587E+12,23.25,2.76,New York Stock Exchange,Industrials,4.7,1.65,0.082183187
TOO-A,9296,close,-0.0194,-0.00088,22.02,1.5259E+12,Teekay Offshore Partners L.P. 7.25% Series A Redeemable Preferred Units,22.02,1.5259E+12,22.02,0,0,0,0,0,0,0,0,0,22.02,Close,09-May-18,1.5259E+12,2421,21.451,132120000,21.86,1.52587E+12,,22.0394,New York Stock Exchange,Industrials,24.49,12.69,-0.005590323
TOO-B,8895,close,0.06,0.00255,23.62,1.5259E+12,Teekay Offshore Partners L.P. 8.50% Series B Cumulative Redeemable Preferred Units representing limited partner interests,23.62,1.5259E+12,23.63,0,0,0,0,1.52589E+12,0.02151,23.61,100,100,23.62,Close,09-May-18,1.5259E+12,4649,23.5,0,23.6,1.52587E+12,,23.56,New York Stock Exchange,Industrials,26,14.75,-0.007281062
TOO-E,48436,close,-0.01,-0.0004,24.79,1.5259E+12,Teekay Offshore Partners L.P. 8.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,24.79,1.5259E+12,24.8,0,0,0,0,0,0,0,0,0,24.79,Close,09-May-18,1.5259E+12,14551,24.6,0,24.49,1.5257E+12,,24.8,New York Stock Exchange,Industrials,25.45,23.5,0.034596403
TOPS,1516391,close,0.1,0.06173,1.72,1.5259E+12,TOP Ships Inc.,1.65,1.5259E+12,1.87,0,0,0,0,1.5259E+12,0.00089,1.715,68,2943,1.72,Close,09-May-18,1.5259E+12,3306742,1.63,102675,1.74,1.52587E+12,,1.62,NASDAQ Capital Market,Industrials,41040,1.3,-0.307721892
TORC,121614,close,1.2,0.12435,10.85,1.5259E+12,resTORbio Inc.,10.85,1.5259E+12,11,0,0,0,0,1.5259E+12,0.01394,10.815,100,4510,10.85,Close,09-May-18,1.5259E+12,323529,9.68,304302518,9.87,1.52587E+12,,9.65,Nasdaq Global Select,Healthcare,21.0974,7.5461,-0.428317536
TOT,1575831,close,0.86,0.01395,62.53,1.5259E+12,Total S.A.,62.474,1.5259E+12,62.7,0,0,0,0,1.5259E+12,0.00637,62.535,10,6110,62.53,Close,09-May-18,1.5259E+12,959184,62.07,1.64339E+11,62.09,1.52587E+12,14.89,61.67,New York Stock Exchange,Energy,63.39,48.15,0.118448137
TOTL,266486,close,-0.08,-0.00169,47.31,1.5259E+12,SPDR DoubleLine Total Return Tactical,47.31,1.5259E+12,47.35,0,0,0,0,1.52589E+12,0.00468,47.325,300,800,47.31,Close,09-May-18,1.5259E+12,170940,47.31,3283314000,47.31,1.52587E+12,,47.39,NYSE Arca,,49.659,47.31,-0.013626893
TOUR,213145,close,0.04,0.00602,6.68,1.5259E+12,Tuniu Corporation,6.68,1.5259E+12,6.75,0,0,0,0,1.5259E+12,0.03549,6.71,100,4500,6.68,Close,09-May-18,1.5259E+12,126796,6.55,865990778,6.69,1.52587E+12,,6.64,NASDAQ Global Market,Consumer Cyclical,9.88,5.81,-0.139896373
TOWN,131734,close,0.05,0.00162,30.95,1.5259E+12,Towne Bank,30.85,1.5259E+12,31.2,0,0,0,0,1.5259E+12,0.01427,31.025,10,808,30.95,Close,09-May-18,1.5259E+12,56622,30.8,2229894018,30.9,1.52587E+12,18.53,30.9,Nasdaq Global Select,Financial Services,35.3,27.85,0.016477462
TOWR,103456,close,-0.5,-0.01776,27.65,1.5259E+12,Tower International Inc.,27.65,1.5259E+12,28.2,0,0,0,0,1.5259E+12,0.03254,27.6,10,2174,27.65,Close,09-May-18,1.5259E+12,66810,27.15,569455538,28.15,1.52587E+12,7.26,28.15,New York Stock Exchange,Consumer Cyclical,33.65,21,-0.073208312
TPB,50090,close,-0.16,-0.0074,21.45,1.5259E+12,Turning Point Brands Inc.,21.45,1.5259E+12,21.8,0,0,0,0,1.5259E+12,0.0335,21.48,100,950,21.45,Close,09-May-18,1.5259E+12,28358,21.1,412329146,21.65,1.52587E+12,16.63,21.61,New York Stock Exchange,Consumer Defensive,22.9907,14.45,0.040989253
TPC,427113,close,-0.15,-0.00694,21.45,1.5259E+12,Tutor Perini Corporation,21.45,1.5259E+12,21.9,0,0,0,0,1.5259E+12,0.04969,21.45,100,14173,21.45,Close,09-May-18,1.5259E+12,285228,21.275,1070633914,21.75,1.52587E+12,11.41,21.6,New York Stock Exchange,Industrials,29.9,20.1903,-0.149606299
TPGE,651765,close,0.04,0.0039,10.3,1.5259E+12,TPG Pace Energy Holdings Corp. Class A,10.3,1.5259E+12,10.34,0,0,0,0,1.52589E+12,0.00146,10.295,100,3227,10.3,Close,09-May-18,1.5259E+12,2210274,10.27,836875000,10.34,1.52587E+12,,10.26,New York Stock Exchange,Industrials,10.38,9.665,0.054470709
TPGE+,0,close,0.0505,0.02349,2.2,1.5259E+12,,2.2,1.5259E+12,2.23,0,0,0,0,0,0,0,0,0,2.2,Close,09-May-18,1.5259E+12,164928,2.1,0,2.2,1.52587E+12,,2.1495,,,2.2,0,0.3434375
TPGE=,19278,close,0.05,0.00448,11.2,1.5259E+12,TPG Pace Energy Holdings Corp. Units each consisting of one share of Class A common stock $.0001 par value and one-third of one warrant,11.2,1.5259E+12,11.2,0,0,0,0,0,0,0,0,0,11.2,Close,09-May-18,1.5259E+12,630,11.15,0,10.85,1.52535E+12,,11.15,New York Stock Exchange,Industrials,11.2,10.05,0.097440945
TPGH,35744,close,0.02,0.00203,9.86,1.5259E+12,TPG Pace Holdings Corp. Class A,9.86,1.5259E+12,9.89,0,0,0,0,0,0,0,0,0,9.86,Close,09-May-18,1.5259E+12,82633,9.76,554625000,9.76,1.52103E+12,,9.84,New York Stock Exchange,Industrials,9.9,9.665,0.009230769
TPGH+,0,close,-0.05,-0.0303,1.6,1.5259E+12,,1.6,1.5259E+12,1.61,0,0,0,0,0,0,0,0,0,1.6,Close,09-May-18,1.5259E+12,250100,1.6,0,,,,1.65,,,1.6,0,0.064516129
TPGH=,58916,close,-0.0001,-1.00E-05,10.4,1.5259E+12,TPG Pace Holdings Corp. Units each consisting of one Class A ordinary share $.0001 par value and one-third of one warrant,10.4,1.5259E+12,10.41,0,0,0,0,0,0,0,0,0,10.4,Close,09-May-18,1.5259E+12,14101,10.4,0,,,,10.4001,New York Stock Exchange,Industrials,11.43,10.1,0.009463631
TPH,1445708,close,-0.65,-0.03683,17,1.5259E+12,TRI Pointe Group Inc.,17,1.5259E+12,17.66,0,0,0,0,1.5259E+12,0.0249,16.99,100,31833,17,Close,09-May-18,1.5259E+12,1278434,16.84,2582681803,17.65,1.52587E+12,10.18,17.65,New York Stock Exchange,Consumer Cyclical,19.55,12.11,-0.022160665
TPHS,12957,close,0.05,0.00715,7.04,1.5259E+12,Trinity Place Holdings Inc.,7.04,1.5259E+12,7.04,0,0,0,0,1.52588E+12,0.01765,7.02,100,200,7.04,Close,09-May-18,1.5259E+12,11331,6.96,222144687,6.95,1.52587E+12,,6.99,NYSE American,Real Estate,7.59,5.86,-0.001428571
TPIC,249619,close,0.28,0.01017,27.82,1.5259E+12,TPI Composites Inc.,27.82,1.5259E+12,28.14,0,0,0,0,1.5259E+12,0.03571,27.81,100,12365,27.82,Close,09-May-18,1.5259E+12,346262,27.405,948579875,27.48,1.52587E+12,19.87,27.54,NASDAQ Global Market,Industrials,27.91,15.26,0.320230105
TPIV,33785,close,0.05,0.01706,2.98,1.5259E+12,TapImmune Inc.,2.98,1.5259E+12,3.15,0,0,0,0,1.52587E+12,0.00075,2.99,33,33,2.98,Close,09-May-18,1.5259E+12,44000,2.89,31665897,3,1.52587E+12,,2.93,NASDAQ Capital Market,Healthcare,4.41,2.58,-0.28009828
TPL,19080,close,3.02,0.00469,646.9,1.5259E+12,Texas Pacific Land Trust,646.9,1.5259E+12,657.54,0,0,0,0,1.52589E+12,0.09091,646.39,100,973,646.9,Close,09-May-18,1.5259E+12,10703,640.78,5059792393,640.78,1.52587E+12,,643.88,New York Stock Exchange,Real Estate,677.15,279.33,0.405946077
TPOR,8184,close,0.67,0.02163,31.64,1.5259E+12,Direxion Daily Transportation Bull 3X Shares,31.64,1.5259E+12,31.744,0,0,0,0,0,0,0,0,0,31.64,Close,09-May-18,1.5259E+12,2885,31.14,9492032,31.15,1.52588E+12,,30.97,NYSE Arca,,43.1076,23.47,-0.13522298
