symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
ACTG,,,168085,,,close,0.1,0.03125,3.3,1537560000573,Acacia Research Corporation,3.3,1537560000573,0.05,0.015150000000000002,3.35,1537562694268,3.3,,,,,,,,,,3.3,Close,"September 21, 2018",1537560000573,461211,3.125,163333711,3.15,1537536600569,1.2,3.2,Nasdaq Global Select,Industrials,5.5,3.05,-0.14375000000000002
ACU,,,3445,,,close,1,0.04651,22.5,1537560000083,Acme United Corporation.,22.5,1537560600002,-0.7000000000000001,-0.031110000000000002,21.8,1537214400031,22.5,,,,,,,,,,22.5,Close,"September 21, 2018",1537560000083,2335,21.396,75916373,21.41,1537536600035,16.54,21.5,NYSE American,Consumer Defensive,25.55,18.51,0.040862080184551
ACV,,,42270,,,close,-0.14,-0.00568,24.5,1537560120762,AllianzGI Diversified Income & Convertible Fund of Beneficial Interest,24.5,1537560120762,-0.13,-0.0053100000000000005,24.37,1537302887987,24.76,,,,,,,,,,24.5,Close,"September 21, 2018",1537560120762,37007,24.495,252197071,24.76,1537536601021,,24.64,New York Stock Exchange,Financial Services,25.31,20.34,0.179434956150746
ACWF,,,23615,,,close,-0.02,-0.0006500000000000001,30.97,1537560000187,iShares Edge MSCI Multifactor Global,30.97,1537560600001,0.02,0.0006500000000000001,30.99,1537533920856,31.009,,,,,,,,,,30.97,Close,"September 21, 2018",1537560000187,9286,30.97,71231000,30.98,1537536600087,,30.99,NYSE Arca,,34.07,28.6856,0.009856395197076
ACWI,,,1995052,,,close,0.04,0.00054,74.69,1537560000536,iShares MSCI ACWI Index Fund,74.69,1537560000536,-0.005,-7.000000000000001e-05,74.685,1537475314274,74.89,,,,,,,,,,74.69,Close,"September 21, 2018",1537560000536,1295772,74.67,8992676000,74.8,1537536600528,,74.65,NASDAQ Global Market,,77.54,68.14,0.038270081806864004
ACWV,,,242704,,,close,0.11,0.00125,88.13,1537560000000,iShares Edge MSCI Min Vol Global,88.15,1537560000707,-0.67,-0.0076,87.46,1537186835348,88.22,,,,,,,,,,88.13,Close,"September 21, 2018",1537560000000,127083,88,3366566000,88.04,1537536600001,,88.02,Cboe Global Markets EDGX,,88.22,79.94,0.055517312330130006
ACWX,,,656904,,,close,0.05,0.0010400000000000001,48.15,1537560000205,iShares MSCI ACWI ex US Index Fund,48.15,1537560000205,-0.014,-0.00029,48.136,1537562606304,48.23,,,,,,,,,,48.15,Close,"September 21, 2018",1537560000205,541746,48.05,3052710000,48.14,1537536600250,,48.1,NASDAQ Global Market,,53.74,45.77,-0.031009903204990003
ACXM,,,766385,,,close,0.63,0.012530000000000001,50.9,1537560000613,Acxiom Holdings Inc.,50.9,1537560000613,0,0,50.9,1537562464874,50.98,,,,,,,,,,50.9,Close,"September 21, 2018",1537560000613,1960577,49.793,3943329381,50.35,1537536600790,212.08,50.27,Nasdaq Global Select,Technology,50.98,18.6,0.8258538332739571
ACY,,,3140,,,close,0,0,15.7,1537473600086,AeroCentury Corp.,15.7,1537474200001,0.65,0.0414,16.35,1536931800213,15.7,,,,,,,,,,15.7,Close,"September 20, 2018",1537473600086,98,15.65,22242174,15.6,1537536600035,18.05,15.7,NYSE American,Industrials,17.345,12.05,0.029143778596431004
ADAP,,,414525,,,close,-0.26,-0.021720000000000003,11.71,1537560000236,Adaptimmune Therapeutics plc,11.71,1537560000236,-0.14,-0.01196,11.57,1537560124278,12.06,,,,,,,,,,11.71,Close,"September 21, 2018",1537560000236,272198,11.64,1223071513,11.95,1537536600387,-11.59,11.97,Nasdaq Global Select,Healthcare,14.625,6.6,0.627575774647887
ADBE,,,2969626,,,close,-5.46,-0.0205,260.88,1537560000480,Adobe Systems Incorporated,260.88,1537560000480,-0.16,-0.0006100000000000001,260.72,1537563456533,267.5,,,,,,,,,,260.88,Close,"September 21, 2018",1537560000480,6119089,260.24,127743193697,266.15,1537536600197,56.59,266.34,Nasdaq Global Select,Technology,277.61,143.95,0.44759229037704
ADC,,,252152,,,close,-0.54,-0.01,53.47,1537560278813,Agree Realty Corporation,53.47,1537560278813,0,0,53.47,1537562464533,54.21,,,,,,,,,,53.47,Close,"September 21, 2018",1537560278813,397143,53.3,1874496828,53.92,1537536601005,18.96,54.01,New York Stock Exchange,Real Estate,57.49,43.74,0.0518671146884
ADES,,,53394,,,close,-0.07,-0.00593,11.73,1537560000510,Advanced Emissions Solutions Inc.,11.73,1537560000510,0.17,0.014490000000000001,11.9,1537562578329,11.81,,,,,,,,,,11.73,Close,"September 21, 2018",1537560000510,146242,11.51,235917783,11.79,1537536600329,5.87,11.8,NASDAQ Global Market,Industrials,12.2,7,0.320512916591279
ADI,,,3081701,,,close,-0.54,-0.00568,94.56,1537560000456,Analog Devices Inc.,94.56,1537560000456,0,0,94.56,1537561679211,95.7,,,,,,,,,,94.56,Close,"September 21, 2018",1537560000456,4389488,94.19,35145111985,95.56,1537536600375,16.95,95.1,Nasdaq Global Select,Technology,103.59,80.95,0.057244548768520004
ADIL,,,25144,,,close,-0.04,-0.01361,2.9,1537560000595,Adial Pharmaceuticals Inc,2.9,1537560000595,-0.39,-0.13448000000000002,2.51,1537448543599,3.212,,,,,,,,,,2.9,Close,"September 21, 2018",1537560000595,18635,2.9,18960850,3.16,1537536600698,,2.94,NASDAQ Capital Market,Healthcare,4.3995,2.51,-0.29756061728395
ADILW,,,4543,,,close,0.089,0.178,0.589,1537560000755,Adial Pharmaceuticals Inc Warrant,0.5899,1537560000755,,,,,0.5899,,,,,,,,,,0.589,Close,"September 21, 2018",1537560000755,530,0.5791000000000001,0,0.58,1537540032615,,0.5,NASDAQ Capital Market,,0.75,0.30000000000000004,0.08415384615384601
ADM,,,3211166,,,close,-0.01,-0.0002,50.32,1537560037528,Archer-Daniels-Midland Company,50.32,1537560037528,0,0,50.32,1537562473000,50.475,,,,,,,,,,50.32,Close,"September 21, 2018",1537560037528,5363937,50.08,28165985867,50.4,1537536657295,16.94,50.33,New York Stock Exchange,Consumer Defensive,51.11,38.65,0.283008633607213
ADMA,,,215503,,,close,-0.42,-0.06393,6.15,1537560000196,ADMA Biologics Inc,6.15,1537560000196,0,0,6.15,1537562464668,6.68,,,,,,,,,,6.15,Close,"September 21, 2018",1537560000196,340264,6.15,285049511,6.55,1537536600282,-17.57,6.57,NASDAQ Capital Market,Healthcare,6.96,2.01,0.799706363636363
ADMP,,,945027,,,close,0.05,0.016390000000000002,3.1,1537560000268,Adamis Pharmaceuticals Corporation,3.1,1537560000268,-0.11,-0.035480000000000005,2.99,1537563582634,3.1,,,,,,,,,,3.1,Close,"September 21, 2018",1537560000268,1941110,2.9,146603210,3.1,1537536600678,-4.08,3.05,NASDAQ Capital Market,Healthcare,5.85,2.2,-0.30229131868131803
ADMS,,,498407,,,close,-0.51,-0.025910000000000002,19.17,1537560000694,Adamas Pharmaceuticals Inc.,19.17,1537560000694,0,0,19.17,1537562464738,20.095,,,,,,,,,,19.17,Close,"September 21, 2018",1537560000694,1430330,18.94,521240984,19.71,1537536600457,-3.9,19.68,NASDAQ Global Market,Healthcare,44,17.68,-0.48818208976157
ADNT,,,2263372,,,close,0.66,0.015170000000000001,44.18,1537560301468,Adient plc,44.18,1537560301468,0,0,44.18,1537561911600,45.17,,,,,,,,,,44.18,Close,"September 21, 2018",1537560301468,3397581,43.67,4125166036,43.67,1537536601005,5.69,43.52,New York Stock Exchange,Consumer Cyclical,86.42,40.08,-0.420235133238254
ADOM,,,493380,,,close,-0.0599,-0.08706000000000001,0.6281,1537560000366,ADOMANI Inc.,0.6281,1537560000366,-0.008,-0.012740000000000001,0.6201,1537562278733,0.7000000000000001,,,,,,,,,,0.6281,Close,"September 21, 2018",1537560000366,689090,0.58,45539370,0.7000000000000001,1537536600613,,0.6880000000000001,NASDAQ Capital Market,Consumer Cyclical,8.48,0.4479,-0.9596563488843811
ADP,,,1792606,,,close,1.8,0.012090000000000002,150.68,1537560000756,Automatic Data Processing Inc.,150.68,1537560000756,0,0,150.68,1537562468000,151.01,,,,,,,,,,150.68,Close,"September 21, 2018",1537560000756,4190313,148.79,66010309674,149.68,1537536600248,39.04,148.88,Nasdaq Global Select,Industrials,151.01,106.29,0.33115534398296803
ADRA,,,542,,,close,0,0,32.847,1537300800409,Invesco BLDRS Asia 50 ADR Index Fund,32.847,1537473600104,0.153,0.00466,33,1530909362457,32.847,,,,,,,,,,32.847,Close,"September 18, 2018",1537300800409,72,32.847,19708200,32.14,1537277400192,,32.847,NASDAQ Global Market,,37.7023,31.6455,-0.057885800167502006
ADRD,,,15542,,,close,0.0342,0.00151,22.7242,1537560000764,Invesco BLDRS Developed Markets 100 ADR Index Fund,22.73,1537560000764,0.6858000000000001,0.030180000000000002,23.41,1528747259579,22.76,,,,,,,,,,22.7242,Close,"September 21, 2018",1537560000764,2018,22.724,57946710,22.66,1537536600231,,22.69,NASDAQ Global Market,,25.3105,21.58,-0.023562290914083003
ADRE,,,13424,,,close,-0.0031000000000000003,-8e-05,40.8467,1537560000680,Invesco BLDRS Emerging Markets 50 ADR Index Fund,41.08,1537560000680,-0.6467,-0.01583,40.2,1536931681625,41.08,,,,,,,,,,40.8467,Close,"September 21, 2018",1537560000680,1291,40.832,145005785,41.08,1537536600251,,40.8498,NASDAQ Global Market,,48.92,38.82,-0.07584196402307901
ADRO,,,340923,,,close,-0.1,-0.015870000000000002,6.2,1537560000307,Aduro Biotech Inc.,6.2,1537560000307,0,0,6.2,1537562464754,6.4,,,,,,,,,,6.2,Close,"September 21, 2018",1537560000307,1044965,6,490170537,6.25,1537536600509,-4.88,6.3,Nasdaq Global Select,Healthcare,11.55,5.1,-0.20008052631578901
ADRU,,,2099,,,close,0.27,0.01238,22.085,1537473600450,Invesco BLDRS Europe Select ADR Index Fund,22.085,1537560000119,-0.085,-0.00385,22,1533905970393,22.085,,,,,,,,,,22.085,Close,"September 20, 2018",1537473600450,100,22.085,15459500,21.91,1537450200365,,21.815,NASDAQ Global Market,,24.65,21.011,-0.012767099718822
ADS,,,387768,,,close,0.89,0.0035900000000000003,248.69,1537560352508,Alliance Data Systems Corporation,248.69,1537560352508,0,0,248.69,1537561113685,250.27,,,,,,,,,,248.69,Close,"September 21, 2018",1537560352508,621621,246.585,13663921646,249.1,1537536601016,12.34,247.8,New York Stock Exchange,Financial Services,278.33,192.02,-0.015022774884316002
ADSK,,,2055873,,,close,-0.8300000000000001,-0.00542,152.4,1537560000716,Autodesk Inc.,152.4,1537560000716,-0.481,-0.00316,151.919,1537562606233,154.59,,,,,,,,,,152.4,Close,"September 21, 2018",1537560000716,2636722,151.63,33317174869,153.86,1537536600379,-84.67,153.23,Nasdaq Global Select,Technology,159.94,101.55,0.41728351008215003
ADSW,,,404044,,,close,-0.25,-0.00906,27.34,1537560077628,Advanced Disposal Services Inc.,27.34,1537560077628,0,0,27.34,1537562464785,27.74,,,,,,,,,,27.34,Close,"September 21, 2018",1537560077628,1742385,27.34,2421974595,27.58,1537536601010,47.96,27.59,New York Stock Exchange,Industrials,27.93,21.5,0.15682486140724902
ADT,,,3200666,,,close,0.45,0.05045,9.37,1537560213745,ADT Inc.,9.37,1537560213745,0,0,9.37,1537562912724,9.84,,,,,,,,,,9.37,Close,"September 21, 2018",1537560213745,10140981,9.32,7184630880,9.75,1537536773998,-42.59,8.92,New York Stock Exchange,Industrials,13.02,6.93,-0.184020869860047
ADTN,,,264285,,,close,0.1,0.005410000000000001,18.6,1537560000426,ADTRAN Inc.,18.6,1537560000426,0,0,18.6,1537562464801,18.75,,,,,,,,,,18.6,Close,"September 21, 2018",1537560000426,1051552,18.3,887948562,18.5,1537536600485,-310,18.5,Nasdaq Global Select,Technology,25.1,13.95,-0.048357379393495006
ADUS,,,212930,,,close,-0.9,-0.012820000000000002,69.3,1537560000636,Addus HomeCare Corporation,69.3,1537560000636,0,0,69.3,1537562464819,70.5,,,,,,,,,,69.3,Close,"September 21, 2018",1537560000636,380366,68.996,810626009,70.15,1537536600683,43.58,70.2,Nasdaq Global Select,Healthcare,72.55,30.95,0.9202343933054391
ADVM,,,533733,,,close,0.15,0.026090000000000002,5.9,1537560000781,Adverum Biotechnologies Inc.,5.9,1537560000781,0,0,5.9,1537562466157,6.15,,,,,,,,,,5.9,Close,"September 21, 2018",1537560000781,1243677,5.765,369895037,6.05,1537536600251,-4.76,5.75,NASDAQ Global Market,Healthcare,8.59,2.85,0.6425283561643831
ADX,,,131241,,,close,0.04,0.0024000000000000002,16.74,1537560028368,Adams Diversified Equity Fund Inc.,16.74,1537560028368,-0.29,-0.017320000000000002,16.45,1537302894479,16.76,,,,,,,,,,16.74,Close,"September 21, 2018",1537560028368,123451,16.71,1692501550,16.73,1537536601007,,16.7,New York Stock Exchange,Financial Services,16.76,14.3,0.12181795615947301
ADXS,,,1075836,,,close,0.0349,0.04234,0.8592000000000001,1537560000847,Advaxis Inc.,0.8592000000000001,1537560000847,0.0009000000000000001,0.0010500000000000002,0.8601000000000001,1537563250384,0.87,,,,,,,,,,0.8592000000000001,Close,"September 21, 2018",1537560000847,708629,0.8200000000000001,59710232,0.8335,1537536600252,-0.4,0.8243,Nasdaq Global Select,Healthcare,4.85,0.775,-0.6804987096774191
ADXSW,,,14325,,,close,-0.0055000000000000005,-0.12088000000000002,0.04,1537387200174,Advaxis Inc. Warrants,0.04,1537387200174,,,,,0.0407,,,,,,,,,,0.04,Close,"September 19, 2018",1537387200174,11930,0.04,0,0.04,1537384389085,,0.0455,NASDAQ Capital Market,Healthcare,2.89,0.007,-1.082045048543689
AE,,,6448,,,close,-3.47,-0.08075,39.5,1537560000108,Adams Resources & Energy Inc.,39.5,1537560600001,0,0,39.5,1537562465689,44.343,,,,,,,,,,39.5,Close,"September 21, 2018",1537560000108,17028,39.5,166595042,42.65,1537536600032,,42.97,NYSE American,Energy,50.585,37.35,-0.16952415901929002
AEB,,,9994,,,close,0.1058,0.00436,24.365,1537560121487,AEGON N.V. Perp. Cap. Secs. Floating Rate (Netherlands),24.335,1537560121487,,,,,24.42,,,,,,,,,,24.365,Close,"September 21, 2018",1537560121487,11233,24.22,0,24.66,1537363810043,,24.2592,New York Stock Exchange,Financial Services,25.49,23.55,0.008683972283708001
AED,,,22162,,,close,0.01,0.00039000000000000005,25.73,1537560121232,AEGON N.V. Perp. Cap. Securities (Netherlands),25.73,1537560121232,0,0,25.73,1536350497712,25.764,,,,,,,,,,25.73,Close,"September 21, 2018",1537560121232,55458,25.71,0,25.85,1537450209058,,25.72,New York Stock Exchange,Financial Services,26.83,24.55,-0.0007745962732910001
AEE,,,1673829,,,close,0.29,0.004520000000000001,64.42,1537560008253,Ameren Corporation,64.42,1537560008253,0,0,64.42,1537561282934,64.59,,,,,,,,,,64.42,Close,"September 21, 2018",1537560008253,2753800,63.59,15721055512,63.85,1537536617114,20.01,64.13,New York Stock Exchange,Utilities,66.11,51.89,0.134194021881515
AEF,,,147108,,,close,-0.025,-0.0036400000000000004,6.845,1537560000140,Aberdeen Emerging Markets Equity Income Fund Inc.,6.845,1537560600000,-0.035,-0.005110000000000001,6.8100000000000005,1534882396819,6.89,,,,,,,,,,6.845,Close,"September 21, 2018",1537560000140,47290,6.82,414115847,6.86,1537536600037,,6.87,NYSE American,Financial Services,9.64,6.5,-0.146568692168033
AEG,,,1463331,,,close,0.06,0.00932,6.5,1537560261500,AEGON N.V.,6.5,1537560261500,0,0,6.5,1537560699551,6.51,,,,,,,,,,6.5,Close,"September 21, 2018",1537560261500,954019,6.445,13287555177,6.48,1537536705263,9.7,6.44,New York Stock Exchange,Financial Services,7.48,5.5,0.08876732297063801
AEGN,,,78392,,,close,0.21,0.00855,24.77,1537560000811,Aegion Corp,24.77,1537560000811,0.23,0.009290000000000001,25,1537563599972,24.8,,,,,,,,,,24.77,Close,"September 21, 2018",1537560000811,321272,24.5,800346021,24.56,1537536600483,25.02,24.56,Nasdaq Global Select,Industrials,28.19,19.81,-0.016253149606299002
AEH,,,39192,,,close,0.02,0.0007800000000000001,25.62,1537560121232,AEGON N.V. Perp. Cap Secs.,25.62,1537560121232,-0.02,-0.0007800000000000001,25.6,1536758330884,25.65,,,,,,,,,,25.62,Close,"September 21, 2018",1537560121232,46957,25.616,0,25.65,1537450209060,,25.6,New York Stock Exchange,Financial Services,26.52,25.4,-0.0034951651768360004
AEHR,,,36497,,,close,0.02,0.008,2.52,1537560000402,Aehr Test Systems,2.52,1537560000402,-0.02,-0.007940000000000001,2.5,1537473608962,2.5300000000000002,,,,,,,,,,2.52,Close,"September 21, 2018",1537560000402,56256,2.48,55994448,2.5,1537536600590,-9,2.5,NASDAQ Capital Market,Technology,4.1,2.12,-0.09199999999999901
AEIS,,,416694,,,close,1.28,0.02425,54.07,1537560000325,Advanced Energy Industries Inc.,54.07,1537560000325,0,0,54.07,1537562468000,54.26,,,,,,,,,,54.07,Close,"September 21, 2018",1537560000325,680002,52.67,2114870514,52.67,1537536600328,11.53,52.79,Nasdaq Global Select,Technology,95,51.94,-0.19675561878691802
AEL,,,399408,,,close,0.04,0.00109,36.78,1537560109276,American Equity Investment Life Holding Company,36.78,1537560109276,0,0,36.78,1537562464943,36.94,,,,,,,,,,36.78,Close,"September 21, 2018",1537560109276,971196,36.46,3320499982,36.79,1537536601007,10.27,36.74,New York Stock Exchange,Financial Services,38.565,27.06,0.19447092147955802
AEM,,,1734636,,,close,-0.48,-0.01366,34.67,1537560379327,Agnico Eagle Mines Limited,34.67,1537560379327,0.01,0.00029,34.68,1537560976621,35.18,,,,,,,,,,34.67,Close,"September 21, 2018",1537560379327,3317587,34.11,8121641756,34.68,1537536601007,53.34,35.15,New York Stock Exchange,Basic Materials,49.8,32.18,-0.265499111960863
AEMD,,,100246,,,close,-0.01,-0.008400000000000001,1.18,1537560000785,Aethlon Medical Inc.,1.18,1537560000785,0.07,0.059320000000000005,1.25,1537475742629,1.2429999999999999,,,,,,,,,,1.18,Close,"September 21, 2018",1537560000785,92594,1.175,21001933,1.2,1537536600175,-1.6400000000000001,1.19,NASDAQ Capital Market,Technology,2.04,0.7906000000000001,0.008841379310344
AEO,,,4492030,,,close,0.01,0.00042,23.81,1537560035018,American Eagle Outfitters Inc.,23.81,1537560035018,0,0,23.81,1537562464988,24.21,,,,,,,,,,23.81,Close,"September 21, 2018",1537560035018,4399318,23.62,4223083198,23.87,1537536620637,20.7,23.8,New York Stock Exchange,Consumer Cyclical,29.88,12.51,0.25768053437533
AEP,,,2238083,,,close,0.32,0.0045000000000000005,71.4,1537560195168,American Electric Power Company Inc.,71.4,1537560195168,0,0,71.4,1537561282938,71.71,,,,,,,,,,71.4,Close,"September 21, 2018",1537560195168,4301386,70.71,35195491741,70.95,1537536765798,18.21,71.08,New York Stock Exchange,Utilities,78.07,62.705,0.018255267551880002
AER,,,940037,,,close,0.25,0.00436,57.56,1537560274105,Aercap Holdings N.V.,57.56,1537560274105,0,0,57.56,1537561901306,57.6,,,,,,,,,,57.56,Close,"September 21, 2018",1537560274105,2014846,57.335,8543773952,57.45,1537536601004,8.58,57.31,New York Stock Exchange,Industrials,58.3,48.29,0.09803281018430501
AERI,,,409458,,,close,0.1,0.0017100000000000001,58.45,1537560000597,Aerie Pharmaceuticals Inc.,58.45,1537560000597,0,0,58.45,1537562465156,59.175,,,,,,,,,,58.45,Close,"September 21, 2018",1537560000597,802309,57.9,2643240688,58.45,1537536600158,-12.38,58.35,NASDAQ Global Market,Healthcare,74.75,47.05,-0.031375194375516
AES,,,6262081,,,close,0.15,0.010860000000000002,13.96,1537560087944,The AES Corporation,13.96,1537560087944,0.04,0.00287,14,1537563558724,14.01,,,,,,,,,,13.96,Close,"September 21, 2018",1537560087944,8501507,13.78,9237101185,13.82,1537536620234,11.63,13.81,New York Stock Exchange,Utilities,14.11,9.865,0.335112025270826
AET,,,1905763,,,close,-0.93,-0.00453,204.27,1537560090461,Aetna Inc.,204.27,1537560090461,0,0,204.27,1537562482000,206,,,,,,,,,,204.27,Close,"September 21, 2018",1537560090461,4881038,203.7,66877998000,206,1537536874275,19.79,205.2,New York Stock Exchange,Healthcare,206.66,149.69,0.135352379004334
AETI,,,91808,,,close,-0.036070000000000005,-0.04284,0.806,1537560000600,American Electric Technologies Inc.,0.806,1537560000600,-0.006,-0.00744,0.8,1537561701735,0.9,,,,,,,,,,0.806,Close,"September 21, 2018",1537560000600,145856,0.8001,7186408,0.9,1537536600778,,0.842071,NASDAQ Capital Market,Industrials,2.5300000000000002,0.6162000000000001,-0.554355151515151
AEY,,,15897,,,close,0.01,0.00719,1.4,1537560000427,ADDvantage Technologies Group Inc.,1.4,1537560000427,-0.05,-0.035710000000000006,1.35,1537275763368,1.4,,,,,,,,,,1.4,Close,"September 21, 2018",1537560000427,6460,1.37,14428603,1.3900000000000001,1537539762966,,1.3900000000000001,NASDAQ Global Market,Technology,2.33,1.21,-0.040429047619047004
AEYE,,,6490,,,close,0.3733,0.04519,8.6333,1537560000839,AudioEye Inc.,9.05,1537560000839,-0.5333,-0.061770000000000005,8.1,1537387218489,8.633,,,,,,,,,,8.6333,Close,"September 21, 2018",1537560000839,2254,8.15,64575142,8.49,1537536600191,,8.26,NASDAQ Capital Market,Technology,10.24,2.375,1.270267319587629
AEZS,,,61803,,,close,-0.01,-0.005750000000000001,1.73,1537560000490,Aeterna Zentaris Inc.,1.73,1537560000490,0.03,0.01734,1.76,1537561175598,1.76,,,,,,,,,,1.73,Close,"September 21, 2018",1537560000490,33072,1.726,28442515,1.75,1537536600597,57.67,1.74,NASDAQ Capital Market,Healthcare,3.25,1.12,-0.275792194092827
AFB,,,66086,,,close,-0.07,-0.005690000000000001,12.24,1537560121008,AllianceBernstein National Municipal Income Fund Inc,12.24,1537560121008,0.025,0.00204,12.265,1537474181199,12.31,,,,,,,,,,12.24,Close,"September 21, 2018",1537560121008,70702,12.2,351838017,12.27,1537536600011,,12.31,New York Stock Exchange,Financial Services,14.03,12.17,-0.061114364495068005
